0.02236 0.39873 0.39873
0.02255 0.39328 0.39328
0.02275 0.38802 0.38802
0.02294 0.38293 0.38293
0.02314 0.37802 0.37802
0.02333 0.37327 0.37327
0.02353 0.36868 0.36868
0.02372 0.36424 0.36424
0.02391 0.35995 0.35995
0.02411 0.35579 0.35579
0.02431 0.35177 0.35177
0.0245 0.34787 0.34787
0.0247 0.3441 0.3441
0.02489 0.34044 0.34044
0.02509 0.3369 0.3369
0.02528 0.33346 0.33346
0.02548 0.33013 0.33013
0.02567 0.3269 0.3269
0.02587 0.32376 0.32376
0.02606 0.32072 0.32072
0.02626 0.31776 0.31776
0.02645 0.31489 0.31489
0.02664 0.31211 0.31211
0.02684 0.3094 0.3094
0.02704 0.30677 0.30677
0.02723 0.30421 0.30421
0.02743 0.30172 0.30172
0.02762 0.2993 0.2993
0.02782 0.29695 0.29695
0.02801 0.29466 0.29466
0.02821 0.29243 0.29243
0.0284 0.29026 0.29026
0.0286 0.28815 0.28815
0.02879 0.28609 0.28609
0.02899 0.28409 0.28409
0.02918 0.28213 0.28213
0.02937 0.28023 0.28023
0.02957 0.27837 0.27837
0.02977 0.27656 0.27656
0.02996 0.2748 0.2748
0.03016 0.27308 0.27308
0.03035 0.2714 0.2714
0.03055 0.26976 0.26976
0.03074 0.26816 0.26816
0.03094 0.26659 0.26659
0.03113 0.26507 0.26507
0.03132 0.26358 0.26358
0.03152 0.26212 0.26212
0.03172 0.2607 0.2607
0.03191 0.25931 0.25931
0.03211 0.25795 0.25795
0.0323 0.25662 0.25662
0.0325 0.25532 0.25532
0.03269 0.25405 0.25405
0.03289 0.25281 0.25281
0.03308 0.25159 0.25159
0.03328 0.2504 0.2504
0.03347 0.24924 0.24924
0.03367 0.2481 0.2481
0.03386 0.24698 0.24698
0.03406 0.24588 0.24588
0.03425 0.24481 0.24481
0.03445 0.24376 0.24376
0.03464 0.24274 0.24274
0.03483 0.24173 0.24173
0.03503 0.24074 0.24074
0.03522 0.23977 0.23977
0.03542 0.23882 0.23882
0.03562 0.23789 0.23789
0.03581 0.23698 0.23698
0.03601 0.23608 0.23608
0.0362 0.23521 0.23521
0.03639 0.23434 0.23434
0.03659 0.2335 0.2335
0.03678 0.23267 0.23267
0.03698 0.23185 0.23185
0.03718 0.23105 0.23105
0.03737 0.23026 0.23026
0.03757 0.22949 0.22949
0.03776 0.22873 0.22873
0.03795 0.22799 0.22799
0.03815 0.22726 0.22726
0.03834 0.22654 0.22654
0.03854 0.22583 0.22583
0.03873 0.22513 0.22513
0.03893 0.22445 0.22445
0.03913 0.22378 0.22378
0.03932 0.22312 0.22312
0.03952 0.22247 0.22247
0.03971 0.22183 0.22183
0.03991 0.2212 0.2212
0.0401 0.22058 0.22058
0.0403 0.21997 0.21997
0.04049 0.21937 0.21937
0.04068 0.21878 0.21878
0.04088 0.2182 0.2182
0.04108 0.21762 0.21762
0.04127 0.21706 0.21706
0.04147 0.21651 0.21651
0.04166 0.21596 0.21596
0.04186 0.21542 0.21542
0.04205 0.21489 0.21489
0.04225 0.21437 0.21437
0.04244 0.21385 0.21385
0.04263 0.21334 0.21334
0.04283 0.21284 0.21284
0.04303 0.21235 0.21235
0.04322 0.21186 0.21186
0.04342 0.21138 0.21138
0.04361 0.21091 0.21091
0.0438 0.21044 0.21044
0.044 0.20998 0.20998
0.04419 0.20953 0.20953
0.04439 0.20908 0.20908
0.04459 0.20864 0.20864
0.04478 0.2082 0.2082
0.04498 0.20777 0.20777
0.04517 0.20735 0.20735
0.04537 0.20693 0.20693
0.04556 0.20652 0.20652
0.04576 0.20611 0.20611
0.04595 0.2057 0.2057
0.04615 0.2053 0.2053
0.04634 0.20491 0.20491
0.04654 0.20452 0.20452
0.04673 0.20414 0.20414
0.04693 0.20376 0.20376
0.04712 0.20338 0.20338
0.04732 0.20301 0.20301
0.04751 0.20265 0.20265
0.0477 0.20228 0.20228
0.0479 0.20193 0.20193
0.04809 0.20157 0.20157
0.04829 0.20122 0.20122
0.04849 0.20088 0.20088
0.04868 0.20054 0.20054
0.04888 0.2002 0.2002
0.04907 0.19986 0.19986
0.04927 0.19953 0.19953
0.04946 0.19921 0.19921
0.04965 0.19888 0.19888
0.04985 0.19856 0.19856
0.05004 0.19825 0.19825
0.05024 0.19793 0.19793
0.05044 0.19762 0.19762
0.05063 0.19732 0.19732
0.05083 0.19701 0.19701
0.05102 0.19671 0.19671
0.05122 0.19642 0.19642
0.05141 0.19612 0.19612
0.05161 0.19583 0.19583
0.0518 0.19554 0.19554
0.052 0.19526 0.19526
0.05219 0.19497 0.19497
0.05239 0.19469 0.19469
0.05258 0.19442 0.19442
0.05277 0.19414 0.19414
0.05297 0.19387 0.19387
0.05316 0.1936 0.1936
0.05336 0.19333 0.19333
0.05355 0.19307 0.19307
0.05375 0.19281 0.19281
0.05395 0.19255 0.19255
0.05414 0.19229 0.19229
0.05434 0.19203 0.19203
0.05453 0.19178 0.19178
0.05473 0.19153 0.19153
0.05492 0.19128 0.19128
0.05512 0.19103 0.19103
0.05531 0.19079 0.19079
0.05551 0.19055 0.19055
0.0557 0.19031 0.19031
0.0559 0.19007 0.19007
0.05609 0.18983 0.18983
0.05629 0.1896 0.1896
0.05648 0.18937 0.18937
0.05668 0.18914 0.18914
0.05687 0.18891 0.18891
0.05707 0.18868 0.18868
0.05726 0.18846 0.18846
0.05745 0.18824 0.18824
0.05765 0.18801 0.18801
0.05785 0.18779 0.18779
0.05804 0.18758 0.18758
0.05824 0.18736 0.18736
0.05843 0.18715 0.18715
0.05862 0.18693 0.18693
0.05882 0.18672 0.18672
0.05901 0.18651 0.18651
0.05921 0.1863 0.1863
0.0594 0.1861 0.1861
0.0596 0.18589 0.18589
0.0598 0.18569 0.18569
0.05999 0.18549 0.18549
0.06019 0.18529 0.18529
0.06038 0.18509 0.18509
0.06058 0.18489 0.18489
0.06077 0.18469 0.18469
0.06097 0.1845 0.1845
0.06116 0.1843 0.1843
0.06136 0.18411 0.18411
0.06155 0.18392 0.18392
0.06175 0.18373 0.18373
0.06194 0.18354 0.18354
0.06214 0.18336 0.18336
0.06233 0.18317 0.18317
0.06252 0.18299 0.18299
0.06272 0.1828 0.1828
0.06291 0.18262 0.18262
0.06311 0.18244 0.18244
0.06331 0.18226 0.18226
0.0635 0.18208 0.18208
0.0637 0.1819 0.1819
0.06389 0.18172 0.18172
0.06409 0.18155 0.18155
0.06428 0.18137 0.18137
0.06447 0.1812 0.1812
0.06467 0.18103 0.18103
0.06487 0.18086 0.18086
0.06506 0.18069 0.18069
0.06525 0.18052 0.18052
0.06545 0.18035 0.18035
0.06565 0.18018 0.18018
0.06584 0.18002 0.18002
0.06603 0.17985 0.17985
0.06623 0.17969 0.17969
0.06643 0.17952 0.17952
0.06662 0.17936 0.17936
0.06681 0.1792 0.1792
0.06701 0.17904 0.17904
0.06721 0.17888 0.17888
0.0674 0.17872 0.17872
0.0676 0.17856 0.17856
0.06779 0.17841 0.17841
0.06799 0.17825 0.17825
0.06818 0.17809 0.17809
0.06838 0.17794 0.17794
0.06857 0.17779 0.17779
0.06877 0.17763 0.17763
0.06896 0.17748 0.17748
0.06915 0.17733 0.17733
0.06935 0.17718 0.17718
0.06954 0.17703 0.17703
0.06974 0.17688 0.17688
0.06993 0.17673 0.17673
0.07013 0.17658 0.17658
0.07032 0.17644 0.17644
0.07052 0.17629 0.17629
0.07072 0.17615 0.17615
0.07091 0.176 0.176
0.07111 0.17586 0.17586
0.0713 0.17571 0.17571
0.0715 0.17557 0.17557
0.07169 0.17543 0.17543
0.07189 0.17529 0.17529
0.07208 0.17515 0.17515
0.07228 0.17501 0.17501
0.07247 0.17487 0.17487
0.07267 0.17473 0.17473
0.07286 0.17459 0.17459
0.07306 0.17446 0.17446
0.07325 0.17432 0.17432
0.07345 0.17418 0.17418
0.07364 0.17405 0.17405
0.07384 0.17391 0.17391
0.07403 0.17378 0.17378
0.07423 0.17365 0.17365
0.07442 0.17351 0.17351
0.07462 0.17338 0.17338
0.07481 0.17325 0.17325
0.07501 0.17312 0.17312
0.0752 0.17299 0.17299
0.07539 0.17286 0.17286
0.07559 0.17273 0.17273
0.07578 0.1726 0.1726
0.07598 0.17247 0.17247
0.07617 0.17234 0.17234
0.07637 0.17221 0.17221
0.07656 0.17209 0.17209
0.07676 0.17196 0.17196
0.07695 0.17184 0.17184
0.07715 0.17171 0.17171
0.07734 0.17159 0.17159
0.07754 0.17146 0.17146
0.07773 0.17134 0.17134
0.07793 0.17121 0.17121
0.07813 0.17109 0.17109
0.07832 0.17097 0.17097
0.07852 0.17085 0.17085
0.07871 0.17073 0.17073
0.07891 0.1706 0.1706
0.0791 0.17048 0.17048
0.0793 0.17036 0.17036
0.07949 0.17025 0.17025
0.07969 0.17013 0.17013
0.07988 0.17001 0.17001
0.08008 0.16989 0.16989
0.08027 0.16977 0.16977
0.08047 0.16965 0.16965
0.08066 0.16954 0.16954
0.08086 0.16942 0.16942
0.08105 0.16931 0.16931
0.08124 0.16919 0.16919
0.08144 0.16907 0.16907
0.08163 0.16896 0.16896
0.08183 0.16885 0.16885
0.08203 0.16873 0.16873
0.08222 0.16862 0.16862
0.08242 0.16851 0.16851
0.08261 0.16839 0.16839
0.08281 0.16828 0.16828
0.083 0.16817 0.16817
0.0832 0.16806 0.16806
0.08339 0.16795 0.16795
0.08359 0.16784 0.16784
0.08378 0.16772 0.16772
0.08398 0.16761 0.16761
0.08417 0.16751 0.16751
0.08437 0.1674 0.1674
0.08456 0.16729 0.16729
0.08476 0.16718 0.16718
0.08495 0.16707 0.16707
0.08514 0.16696 0.16696
0.08534 0.16686 0.16686
0.08554 0.16675 0.16675
0.08573 0.16664 0.16664
0.08593 0.16654 0.16654
0.08612 0.16643 0.16643
0.08632 0.16632 0.16632
0.08651 0.16622 0.16622
0.08671 0.16611 0.16611
0.0869 0.16601 0.16601
0.0871 0.1659 0.1659
0.08729 0.1658 0.1658
0.08748 0.1657 0.1657
0.08768 0.16559 0.16559
0.08787 0.16549 0.16549
0.08807 0.16539 0.16539
0.08826 0.16528 0.16528
0.08846 0.16518 0.16518
0.08865 0.16508 0.16508
0.08885 0.16498 0.16498
0.08904 0.16488 0.16488
0.08924 0.16478 0.16478
0.08944 0.16468 0.16468
0.08963 0.16458 0.16458
0.08983 0.16448 0.16448
0.09002 0.16438 0.16438
0.09022 0.16428 0.16428
0.09041 0.16418 0.16418
0.09061 0.16408 0.16408
0.0908 0.16398 0.16398
0.091 0.16388 0.16388
0.09119 0.16378 0.16378
0.09139 0.16369 0.16369
0.09158 0.16359 0.16359
0.09178 0.16349 0.16349
0.09197 0.16339 0.16339
0.09217 0.1633 0.1633
0.09236 0.1632 0.1632
0.09256 0.1631 0.1631
0.09275 0.16301 0.16301
0.09295 0.16291 0.16291
0.09314 0.16282 0.16282
0.09334 0.16272 0.16272
0.09353 0.16263 0.16263
0.09373 0.16253 0.16253
0.09392 0.16244 0.16244
0.09412 0.16235 0.16235
0.09431 0.16225 0.16225
0.09451 0.16216 0.16216
0.0947 0.16206 0.16206
0.09489 0.16197 0.16197
0.09509 0.16188 0.16188
0.09528 0.16179 0.16179
0.09548 0.16169 0.16169
0.09567 0.1616 0.1616
0.09587 0.16151 0.16151
0.09606 0.16142 0.16142
0.09626 0.16133 0.16133
0.09645 0.16124 0.16124
0.09665 0.16115 0.16115
0.09685 0.16105 0.16105
0.09704 0.16096 0.16096
0.09724 0.16087 0.16087
0.09743 0.16078 0.16078
0.09763 0.16069 0.16069
0.09782 0.1606 0.1606
0.09802 0.16052 0.16052
0.09821 0.16043 0.16043
0.09841 0.16034 0.16034
0.0986 0.16025 0.16025
0.0988 0.16016 0.16016
0.09899 0.16007 0.16007
0.09918 0.15998 0.15998
0.09938 0.1599 0.1599
0.09957 0.15981 0.15981
0.09977 0.15972 0.15972
0.09996 0.15963 0.15963
0.10016 0.15955 0.15955
0.10036 0.15946 0.15946
0.10055 0.15937 0.15937
0.10075 0.15929 0.15929
0.10094 0.1592 0.1592
0.10114 0.15912 0.15912
0.10133 0.15903 0.15903
0.10153 0.15894 0.15894
0.10172 0.15886 0.15886
0.10192 0.15877 0.15877
0.10211 0.15869 0.15869
0.10231 0.1586 0.1586
0.1025 0.15852 0.15852
0.1027 0.15844 0.15844
0.10289 0.15835 0.15835
0.10309 0.15827 0.15827
0.10328 0.15818 0.15818
0.10348 0.1581 0.1581
0.10367 0.15802 0.15802
0.10387 0.15793 0.15793
0.10406 0.15785 0.15785
0.10426 0.15777 0.15777
0.10445 0.15768 0.15768
0.10465 0.1576 0.1576
0.10484 0.15752 0.15752
0.10504 0.15744 0.15744
0.10523 0.15736 0.15736
0.10542 0.15727 0.15727
0.10562 0.15719 0.15719
0.10581 0.15711 0.15711
0.10601 0.15703 0.15703
0.1062 0.15695 0.15695
0.1064 0.15687 0.15687
0.1066 0.15679 0.15679
0.10679 0.15671 0.15671
0.10699 0.15663 0.15663
0.10718 0.15655 0.15655
0.10738 0.15647 0.15647
0.10757 0.15639 0.15639
0.10777 0.15631 0.15631
0.10796 0.15623 0.15623
0.10816 0.15615 0.15615
0.10835 0.15607 0.15607
0.10855 0.15599 0.15599
0.10874 0.15591 0.15591
0.10894 0.15583 0.15583
0.10913 0.15575 0.15575
0.10933 0.15567 0.15567
0.10952 0.1556 0.1556
0.10972 0.15552 0.15552
0.10991 0.15544 0.15544
0.11011 0.15536 0.15536
0.1103 0.15529 0.15529
0.1105 0.15521 0.15521
0.11069 0.15513 0.15513
0.11089 0.15505 0.15505
0.11108 0.15498 0.15498
0.11128 0.1549 0.1549
0.11147 0.15482 0.15482
0.11167 0.15475 0.15475
0.11186 0.15467 0.15467
0.11206 0.15459 0.15459
0.11225 0.15452 0.15452
0.11245 0.15444 0.15444
0.11264 0.15437 0.15437
0.11284 0.15429 0.15429
0.11303 0.15422 0.15422
0.11323 0.15414 0.15414
0.11342 0.15406 0.15406
0.11362 0.15399 0.15399
0.11381 0.15391 0.15391
0.11401 0.15384 0.15384
0.1142 0.15377 0.15377
0.1144 0.15369 0.15369
0.11459 0.15362 0.15362
0.11479 0.15354 0.15354
0.11498 0.15347 0.15347
0.11518 0.15339 0.15339
0.11537 0.15332 0.15332
0.11557 0.15325 0.15325
0.11576 0.15317 0.15317
0.11596 0.1531 0.1531
0.11615 0.15303 0.15303
0.11635 0.15295 0.15295
0.11654 0.15288 0.15288
0.11674 0.15281 0.15281
0.11693 0.15274 0.15274
0.11713 0.15266 0.15266
0.11732 0.15259 0.15259
0.11751 0.15252 0.15252
0.11771 0.15245 0.15245
0.11791 0.15237 0.15237
0.1181 0.1523 0.1523
0.1183 0.15223 0.15223
0.11849 0.15216 0.15216
0.11869 0.15209 0.15209
0.11888 0.15202 0.15202
0.11908 0.15194 0.15194
0.11927 0.15187 0.15187
0.11947 0.1518 0.1518
0.11966 0.15173 0.15173
0.11986 0.15166 0.15166
0.12005 0.15159 0.15159
0.12025 0.15152 0.15152
0.12044 0.15145 0.15145
0.12064 0.15138 0.15138
0.12083 0.15131 0.15131
0.12103 0.15124 0.15124
0.12122 0.15117 0.15117
0.12142 0.1511 0.1511
0.12161 0.15103 0.15103
0.12181 0.15096 0.15096
0.122 0.15089 0.15089
0.1222 0.15082 0.15082
0.12239 0.15075 0.15075
0.12259 0.15068 0.15068
0.12278 0.15061 0.15061
0.12298 0.15055 0.15055
0.12317 0.15048 0.15048
0.12337 0.15041 0.15041
0.12356 0.15034 0.15034
0.12376 0.15027 0.15027
0.12395 0.1502 0.1502
0.12415 0.15014 0.15014
0.12434 0.15007 0.15007
0.12454 0.15 0.15
0.12473 0.14993 0.14993
0.12492 0.14986 0.14986
0.12512 0.1498 0.1498
0.12532 0.14973 0.14973
0.12551 0.14966 0.14966
0.12571 0.14959 0.14959
0.1259 0.14953 0.14953
0.1261 0.14946 0.14946
0.12629 0.14939 0.14939
0.12648 0.14933 0.14933
0.12668 0.14926 0.14926
0.12687 0.14919 0.14919
0.12707 0.14913 0.14913
0.12726 0.14906 0.14906
0.12746 0.14899 0.14899
0.12765 0.14893 0.14893
0.12785 0.14886 0.14886
0.12805 0.1488 0.1488
0.12824 0.14873 0.14873
0.12843 0.14867 0.14867
0.12863 0.1486 0.1486
0.12883 0.14853 0.14853
0.12902 0.14847 0.14847
0.12922 0.1484 0.1484
0.12941 0.14834 0.14834
0.12961 0.14827 0.14827
0.1298 0.14821 0.14821
0.13 0.14814 0.14814
0.13019 0.14808 0.14808
0.13039 0.14801 0.14801
0.13058 0.14795 0.14795
0.13078 0.14789 0.14789
0.13097 0.14782 0.14782
0.13117 0.14776 0.14776
0.13136 0.14769 0.14769
0.13156 0.14763 0.14763
0.13175 0.14756 0.14756
0.13195 0.1475 0.1475
0.13214 0.14744 0.14744
0.13234 0.14737 0.14737
0.13253 0.14731 0.14731
0.13273 0.14725 0.14725
0.13292 0.14718 0.14718
0.13312 0.14712 0.14712
0.13331 0.14706 0.14706
0.1335 0.14699 0.14699
0.1337 0.14693 0.14693
0.1339 0.14687 0.14687
0.13409 0.1468 0.1468
0.13428 0.14674 0.14674
0.13448 0.14668 0.14668
0.13468 0.14662 0.14662
0.13487 0.14655 0.14655
0.13506 0.14649 0.14649
0.13526 0.14643 0.14643
0.13546 0.14637 0.14637
0.13565 0.14631 0.14631
0.13584 0.14624 0.14624
0.13604 0.14618 0.14618
0.13624 0.14612 0.14612
0.13643 0.14606 0.14606
0.13663 0.146 0.146
0.13682 0.14594 0.14594
0.13702 0.14587 0.14587
0.13721 0.14581 0.14581
0.13741 0.14575 0.14575
0.1376 0.14569 0.14569
0.1378 0.14563 0.14563
0.13799 0.14557 0.14557
0.13819 0.14551 0.14551
0.13838 0.14545 0.14545
0.13858 0.14539 0.14539
0.13877 0.14533 0.14533
0.13897 0.14527 0.14527
0.13916 0.1452 0.1452
0.13936 0.14514 0.14514
0.13955 0.14508 0.14508
0.13975 0.14502 0.14502
0.13994 0.14496 0.14496
0.14013 0.1449 0.1449
0.14033 0.14484 0.14484
0.14053 0.14478 0.14478
0.14072 0.14472 0.14472
0.14091 0.14466 0.14466
0.14111 0.14461 0.14461
0.14131 0.14455 0.14455
0.1415 0.14449 0.14449
0.14169 0.14443 0.14443
0.14189 0.14437 0.14437
0.14209 0.14431 0.14431
0.14228 0.14425 0.14425
0.14247 0.14419 0.14419
0.14267 0.14413 0.14413
0.14287 0.14407 0.14407
0.14306 0.14401 0.14401
0.14325 0.14396 0.14396
0.14345 0.1439 0.1439
0.14365 0.14384 0.14384
0.14384 0.14378 0.14378
0.14404 0.14372 0.14372
0.14423 0.14366 0.14366
0.14443 0.14361 0.14361
0.14462 0.14355 0.14355
0.14482 0.14349 0.14349
0.14501 0.14343 0.14343
0.14521 0.14337 0.14337
0.1454 0.14332 0.14332
0.1456 0.14326 0.14326
0.14579 0.1432 0.1432
0.14599 0.14314 0.14314
0.14618 0.14309 0.14309
0.14638 0.14303 0.14303
0.14657 0.14297 0.14297
0.14677 0.14291 0.14291
0.14696 0.14286 0.14286
0.14716 0.1428 0.1428
0.14735 0.14274 0.14274
0.14755 0.14269 0.14269
0.14774 0.14263 0.14263
0.14794 0.14257 0.14257
0.14813 0.14252 0.14252
0.14833 0.14246 0.14246
0.14852 0.1424 0.1424
0.14872 0.14235 0.14235
0.14891 0.14229 0.14229
0.14911 0.14223 0.14223
0.1493 0.14218 0.14218
0.1495 0.14212 0.14212
0.14969 0.14206 0.14206
0.14988 0.14201 0.14201
0.15008 0.14195 0.14195
0.15027 0.1419 0.1419
0.15047 0.14184 0.14184
0.15066 0.14179 0.14179
0.15086 0.14173 0.14173
0.15105 0.14167 0.14167
0.15125 0.14162 0.14162
0.15145 0.14156 0.14156
0.15164 0.14151 0.14151
0.15184 0.14145 0.14145
0.15203 0.1414 0.1414
0.15223 0.14134 0.14134
0.15242 0.14129 0.14129
0.15262 0.14123 0.14123
0.15281 0.14118 0.14118
0.15301 0.14112 0.14112
0.1532 0.14107 0.14107
0.1534 0.14101 0.14101
0.15359 0.14096 0.14096
0.15379 0.1409 0.1409
0.15398 0.14085 0.14085
0.15418 0.1408 0.1408
0.15437 0.14074 0.14074
0.15457 0.14069 0.14069
0.15476 0.14063 0.14063
0.15496 0.14058 0.14058
0.15515 0.14052 0.14052
0.15535 0.14047 0.14047
0.15554 0.14042 0.14042
0.15574 0.14036 0.14036
0.15593 0.14031 0.14031
0.15613 0.14026 0.14026
0.15632 0.1402 0.1402
0.15652 0.14015 0.14015
0.15671 0.14009 0.14009
0.1569 0.14004 0.14004
0.1571 0.13999 0.13999
0.1573 0.13993 0.13993
0.15749 0.13988 0.13988
0.15768 0.13983 0.13983
0.15788 0.13977 0.13977
0.15808 0.13972 0.13972
0.15827 0.13967 0.13967
0.15846 0.13962 0.13962
0.15866 0.13956 0.13956
0.15886 0.13951 0.13951
0.15905 0.13946 0.13946
0.15925 0.1394 0.1394
0.15944 0.13935 0.13935
0.15964 0.1393 0.1393
0.15983 0.13925 0.13925
0.16003 0.13919 0.13919
0.16022 0.13914 0.13914
0.16042 0.13909 0.13909
0.16061 0.13904 0.13904
0.16081 0.13899 0.13899
0.161 0.13893 0.13893
0.1612 0.13888 0.13888
0.16139 0.13883 0.13883
0.16159 0.13878 0.13878
0.16178 0.13873 0.13873
0.16198 0.13867 0.13867
0.16217 0.13862 0.13862
0.16237 0.13857 0.13857
0.16256 0.13852 0.13852
0.16275 0.13847 0.13847
0.16295 0.13842 0.13842
0.16315 0.13837 0.13837
0.16334 0.13831 0.13831
0.16353 0.13826 0.13826
0.16373 0.13821 0.13821
0.16393 0.13816 0.13816
0.16412 0.13811 0.13811
0.16431 0.13806 0.13806
0.16451 0.13801 0.13801
0.16471 0.13796 0.13796
0.1649 0.13791 0.13791
0.16509 0.13785 0.13785
0.16529 0.1378 0.1378
0.16549 0.13775 0.13775
0.16568 0.1377 0.1377
0.16587 0.13765 0.13765
0.16607 0.1376 0.1376
0.16627 0.13755 0.13755
0.16646 0.1375 0.1375
0.16666 0.13745 0.13745
0.16685 0.1374 0.1374
0.16705 0.13735 0.13735
0.16724 0.1373 0.1373
0.16744 0.13725 0.13725
0.16763 0.1372 0.1372
0.16783 0.13715 0.13715
0.16802 0.1371 0.1371
0.16822 0.13705 0.13705
0.16841 0.137 0.137
0.16861 0.13695 0.13695
0.1688 0.1369 0.1369
0.169 0.13685 0.13685
0.16919 0.1368 0.1368
0.16939 0.13675 0.13675
0.16958 0.1367 0.1367
0.16978 0.13665 0.13665
0.16997 0.1366 0.1366
0.17016 0.13656 0.13656
0.17036 0.13651 0.13651
0.17056 0.13646 0.13646
0.17075 0.13641 0.13641
0.17094 0.13636 0.13636
0.17114 0.13631 0.13631
0.17134 0.13626 0.13626
0.17153 0.13621 0.13621
0.17172 0.13616 0.13616
0.17192 0.13611 0.13611
0.17212 0.13607 0.13607
0.17231 0.13602 0.13602
0.1725 0.13597 0.13597
0.1727 0.13592 0.13592
0.1729 0.13587 0.13587
0.17309 0.13582 0.13582
0.17328 0.13578 0.13578
0.17348 0.13573 0.13573
0.17368 0.13568 0.13568
0.17387 0.13563 0.13563
0.17407 0.13558 0.13558
0.17426 0.13553 0.13553
0.17446 0.13549 0.13549
0.17465 0.13544 0.13544
0.17485 0.13539 0.13539
0.17504 0.13534 0.13534
0.17524 0.13529 0.13529
0.17543 0.13525 0.13525
0.17563 0.1352 0.1352
0.17582 0.13515 0.13515
0.17602 0.1351 0.1351
0.17621 0.13506 0.13506
0.17641 0.13501 0.13501
0.1766 0.13496 0.13496
0.1768 0.13491 0.13491
0.17699 0.13487 0.13487
0.17719 0.13482 0.13482
0.17738 0.13477 0.13477
0.17758 0.13473 0.13473
0.17777 0.13468 0.13468
0.17797 0.13463 0.13463
0.17816 0.13458 0.13458
0.17836 0.13454 0.13454
0.17855 0.13449 0.13449
0.17875 0.13444 0.13444
0.17894 0.1344 0.1344
0.17914 0.13435 0.13435
0.17933 0.1343 0.1343
0.17953 0.13426 0.13426
0.17972 0.13421 0.13421
0.17991 0.13416 0.13416
0.18011 0.13412 0.13412
0.1803 0.13407 0.13407
0.1805 0.13402 0.13402
0.18069 0.13398 0.13398
0.18089 0.13393 0.13393
0.18109 0.13389 0.13389
0.18128 0.13384 0.13384
0.18148 0.13379 0.13379
0.18167 0.13375 0.13375
0.18187 0.1337 0.1337
0.18206 0.13365 0.13365
0.18226 0.13361 0.13361
0.18245 0.13356 0.13356
0.18265 0.13352 0.13352
0.18284 0.13347 0.13347
0.18304 0.13343 0.13343
0.18323 0.13338 0.13338
0.18343 0.13333 0.13333
0.18362 0.13329 0.13329
0.18382 0.13324 0.13324
0.18401 0.1332 0.1332
0.18421 0.13315 0.13315
0.1844 0.13311 0.13311
0.1846 0.13306 0.13306
0.18479 0.13302 0.13302
0.18499 0.13297 0.13297
0.18518 0.13293 0.13293
0.18538 0.13288 0.13288
0.18557 0.13284 0.13284
0.18577 0.13279 0.13279
0.18596 0.13275 0.13275
0.18616 0.1327 0.1327
0.18635 0.13266 0.13266
0.18655 0.13261 0.13261
0.18674 0.13257 0.13257
0.18693 0.13252 0.13252
